id,price_doc
32028,5698334.5
32029,18475858.0
32030,4312545.5
32031,4348633.0
32032,9811660.0
32033,8079484.0
32034,4512142.0
32035,7541463.5
32036,7925639.0
32037,8910059.0
32038,6817349.5
32039,8037463.5
32040,14585671.0
32041,3666580.75
32042,6774451.0
32043,33418420.0
32044,5726162.5
32045,3945921.5
32046,9309051.0
32047,11339726.0
32048,15153406.0
32049,7462245.0
32050,13026502.0
32051,8161461.0
32052,6749232.0
32053,8655966.0
32054,6801989.0
32055,4028104.0
32056,9059223.0
32057,4510568.0
32058,5022202.0
32059,5535692.5
32060,7580567.0
32061,9787594.0
32062,6947767.0
32063,6062908.5
32064,10074180.0
32065,6481249.0
32066,7405125.0
32067,4122487.75
32068,5117008.0
32069,3430655.75
32070,13717308.0
32071,5270999.5
32072,4626887.5
32073,4148713.25
32074,5948199.5
32075,15056475.0
32076,24187272.0
32077,9083382.0
32078,4553086.5
32079,4872896.5
32080,5752302.5
32081,35809632.0
32082,5800454.0
32083,3825947.5
32084,6735798.5
32085,9140807.0
32086,12711693.0
32087,6282396.5
32088,24301256.0
32089,6178773.5
32090,15291437.0
32091,7427677.5
32092,5895102.5
32093,6401325.0
32094,8707103.0
32095,6097162.0
32096,3697045.75
32097,13918301.0
32098,7336970.5
32099,9699192.0
32100,8529809.0
32101,5356818.0
32102,4353759.5
32103,4437906.5
32104,6303052.5
32105,7023995.0
32106,7421385.0
32107,5723010.5
32108,4216249.5
32109,8033351.0
32110,4351230.0
32111,13564849.0
32112,24413286.0
32113,9469807.0
32114,6780199.0
32115,8921180.0
32116,6201174.0
32117,9049450.0
32118,7436831.5
32119,10465620.0
32120,13107856.0
32121,3458823.25
32122,8646360.0
32123,28547570.0
32124,8936195.0
32125,13189106.0
32126,6567806.0
32127,9590135.0
32128,6938479.5
32129,6222511.5
32130,3988970.75
32131,12378902.0
32132,2047429.875
32133,4532057.5
32134,4139535.25
32135,7599286.0
32136,12692110.0
32137,9738721.0
32138,6875808.0
32139,7849214.0
32140,6529920.5
32141,3219016.0
32142,4767619.5
32143,7075962.5
32144,5157130.5
32145,46132688.0
32146,7411851.5
32147,5894666.0
32148,5117934.0
32149,10749974.0
32150,5222498.5
32151,10288938.0
32152,5428257.0
32153,7636037.5
32154,4079071.25
32155,7967491.0
32156,5679781.5
32157,15587356.0
32158,11735811.0
32159,16676979.0
32160,6261430.5
32161,9449221.0
32162,8666265.0
32163,9072166.0
32164,16983682.0
32165,10732482.0
32166,10365786.0
32167,13247658.0
32168,10606381.0
32169,4729445.0
32170,15910813.0
32171,17723580.0
32172,9993763.0
32173,7353407.5
32174,8188381.5
32175,25412238.0
32176,5932757.5
32177,13095357.0
32178,6534158.5
32179,11232152.0
32180,7002577.5
32181,6604118.0
32182,4937310.0
32183,6474960.0
32184,13014023.0
32185,7261927.5
32186,7558541.5
32187,4471821.5
32188,10165832.0
32189,4134686.25
32190,5120827.0
32191,5510342.0
32192,16032910.0
32193,7806188.5
32194,3779628.5
32195,13002761.0
32196,22539376.0
32197,11877750.0
32198,7258721.0
32199,7331295.0
32200,10968058.0
32201,8831965.0
32202,4229235.0
32203,4197329.5
32204,7378726.5
32205,22443392.0
32206,9345774.0
32207,10585738.0
32208,7095659.0
32209,5504503.0
32210,6650205.0
32211,44986020.0
32212,5909108.5
32213,7055334.5
32214,7642610.5
32215,7298015.0
32216,6859205.0
32217,6167315.0
32218,6295971.0
32219,10572726.0
32220,5998746.5
32221,8419364.0
32222,5564554.0
32223,5062231.0
32224,6328918.0
32225,7787786.5
32226,8387146.5
32227,19588910.0
32228,11883907.0
32229,20185864.0
32230,5114261.0
32231,16339109.0
32232,4485127.0
32233,6128885.0
32234,10237371.0
32235,22995874.0
32236,7678812.0
32237,47221940.0
32238,7664579.0
32239,18725824.0
32240,8100833.0
32241,5665313.0
32242,5672931.5
32243,8011217.0
32244,5454254.5
32245,7978401.0
32246,7721021.0
32247,7219937.0
32248,10366279.0
32249,8242779.0
32250,5467951.0
32251,5110254.5
32252,6954881.0
32253,9638082.0
32254,33612176.0
32255,6661786.5
32256,7054303.5
32257,4438950.0
32258,6758811.0
32259,6106478.0
32260,10252689.0
32261,27916424.0
32262,9061775.0
32263,4995383.0
32264,5867766.5
32265,11809644.0
32266,16582080.0
32267,7146208.0
32268,4742291.5
32269,7536274.5
32270,11340910.0
32271,7133903.0
32272,3717629.75
32273,9425624.0
32274,5255346.5
32275,7042455.0
32276,10276630.0
32277,12267915.0
32278,8147192.0
32279,4658732.0
32280,6194470.0
32281,6655882.0
32282,11305942.0
32283,7659106.5
32284,4472534.5
32285,12995137.0
32286,11607459.0
32287,6174981.0
32288,5116202.0
32289,4537907.5
32290,9211073.0
32291,3983327.25
32292,11121531.0
32293,4074276.25
32294,13016555.0
32295,6774097.5
32296,10261462.0
32297,12171079.0
32298,9162513.0
32299,3428440.75
32300,6601120.5
32301,14946187.0
32302,8875966.0
32303,7271598.0
32304,5334378.0
32305,6523985.5
32306,7431620.5
32307,16950916.0
32308,5439976.0
32309,6839529.5
32310,6123399.5
32311,7717222.0
32312,4560219.5
32313,6453920.0
32314,7288318.5
32315,12205700.0
32316,5819153.5
32317,12375755.0
32318,12119474.0
32319,5392607.5
32320,11282868.0
32321,8231908.0
32322,4737857.0
32323,7998057.0
32324,8998428.0
32325,5206386.0
32326,6486973.0
32327,5949849.0
32328,9634953.0
32329,6266319.0
32330,5953029.0
32331,7193283.5
32332,8543200.0
32333,7424259.0
32334,6013946.5
32335,8758435.0
32336,7461069.0
32337,7420832.0
32338,5163521.5
32339,9186260.0
32340,6739195.5
32341,5862619.5
32342,5982594.5
32343,6791177.0
32344,5089529.5
32345,5595911.5
32346,6288370.5
32347,5391686.0
32348,7979833.0
32349,7152715.0
32350,14555024.0
32351,7268565.0
32352,11331509.0
32353,6150674.0
32354,7168129.5
32355,6750073.0
32356,6645515.0
32357,8802101.0
32358,8145454.0
32359,23272394.0
32360,5420788.0
32361,8699588.0
32362,10364715.0
32363,7517217.0
32364,5452757.5
32365,8640500.0
32366,8525282.0
32367,4327341.5
32368,4662438.5
32369,7617551.5
32370,4018442.25
32371,8867336.0
32372,10920742.0
32373,11284280.0
32374,18939488.0
32375,5753331.5
32376,7022699.0
32377,6532384.0
32378,7050790.0
32379,5237937.0
32380,11403638.0
32381,4224905.0
32382,12579670.0
32383,14396713.0
32384,5081771.5
32385,6781526.5
32386,10473835.0
32387,4489301.5
32388,5359477.5
32389,12036580.0
32390,5123854.0
32391,7656654.0
32392,7827729.0
32393,8281154.0
32394,5244184.0
32395,5320703.0
32396,4276823.0
32397,7659106.5
32398,6316065.0
32399,11077619.0
32400,6350917.5
32401,8472181.0
32402,4413486.5
32403,11995254.0
32404,5001785.5
32405,17110918.0
32406,6737981.0
32407,7799443.0
32408,5303348.5
32409,19259296.0
32410,5761544.0
32411,8155437.5
32412,10467876.0
32413,13849175.0
32414,14213466.0
32415,5417809.5
32416,13041862.0
32417,8746014.0
32418,7013739.0
32419,6415795.5
32420,8228079.5
32421,1997077.375
32422,4278068.0
32423,6010329.0
32424,7680799.0
32425,4490896.5
32426,11010875.0
32427,11997351.0
32428,8235188.0
32429,10454011.0
32430,3640803.0
32431,8069736.0
32432,13269758.0
32433,3925624.25
32434,13376192.0
32435,7670029.0
32436,9314227.0
32437,11276361.0
32438,6628358.5
32439,4859377.0
32440,6506936.5
32441,3298688.0
32442,11541372.0
32443,6143712.0
32444,5076435.5
32445,9020187.0
32446,10485087.0
32447,9160393.0
32448,6455375.0
32449,13228272.0
32450,6578917.5
32451,11022514.0
32452,7000229.5
32453,7369940.0
32454,4482863.5
32455,8426471.0
32456,6756346.5
32457,5616697.0
32458,9363242.0
32459,11037362.0
32460,5515649.5
32461,15574165.0
32462,7662710.5
32463,5372046.0
32464,10188402.0
32465,4524277.5
32466,9098405.0
32467,6428466.0
32468,8775154.0
32469,8331122.5
32470,13606297.0
32471,19433152.0
32472,7429366.5
32473,6945448.0
32474,5091297.0
32475,14826758.0
32476,7631933.5
32477,4084451.75
32478,7360808.5
32479,4267700.5
32480,13355872.0
32481,5472003.5
32482,5112201.5
32483,10532917.0
32484,15190988.0
32485,16088466.0
32486,7634264.0
32487,6836305.5
32488,13192532.0
32489,14452794.0
32490,5937028.5
32491,7049196.0
32492,11142374.0
32493,9190729.0
32494,6406215.0
32495,6556443.5
32496,6122779.0
32497,7847430.0
32498,15033720.0
32499,12396590.0
32500,4855416.0
32501,9608930.0
32502,8080210.5
32503,5870280.5
32504,3542008.75
32505,8012593.0
32506,7056572.0
32507,3013715.25
32508,7689676.5
32509,4477997.0
32510,13073535.0
32511,4779299.0
32512,6720984.0
32513,5425713.0
32514,7249694.0
32515,8112846.5
32516,7243059.5
32517,10594564.0
32518,5046623.5
32519,4447356.5
32520,2241922.5
32521,7279963.0
32522,6985314.0
32523,7921083.5
32524,8893862.0
32525,6474120.0
32526,8433420.0
32527,7884696.5
32528,5139542.5
32529,6755862.5
32530,5107756.5
32531,6366721.0
32532,15469615.0
32533,6084310.0
32534,4121032.25
32535,6055454.0
32536,12746821.0
32537,6843671.0
32538,8939174.0
32539,6059581.0
32540,7184817.5
32541,12455604.0
32542,6490219.5
32543,6690027.5
32544,5257970.0
32545,5149529.5
32546,12738917.0
32547,5878526.5
32548,4314864.0
32549,3966528.75
32550,6986651.5
32551,5921587.5
32552,7333278.5
32553,6368723.5
32554,9589901.0
32555,10225651.0
32556,7436735.5
32557,4048201.5
32558,7399481.0
32559,7974950.5
32560,6347238.0
32561,6501097.5
32562,11950490.0
32563,6178046.0
32564,4955925.0
32565,8941137.0
32566,5075269.0
32567,4931718.0
32568,10405384.0
32569,7614576.0
32570,6377807.5
32571,6509699.0
32572,6666026.5
32573,8774355.0
32574,6408581.5
32575,6116100.5
32576,7208083.5
32577,4940138.5
32578,6680769.0
32579,8436765.0
32580,5700561.5
32581,4816717.5
32582,7240337.0
32583,8625844.0
32584,5030535.0
32585,5041272.5
32586,6196358.0
32587,6216697.5
32588,7040376.5
32589,2896739.75
32590,11603701.0
32591,9173608.0
32592,4404611.0
32593,3654120.75
32594,4538373.5
32595,6932427.0
32596,10442550.0
32597,7657778.0
32598,10291332.0
32599,6740710.0
32600,6315482.0
32601,5304678.5
32602,7169608.5
32603,6802862.5
32604,4318555.0
32605,5632671.0
32606,6402641.5
32607,7466124.5
32608,8180804.0
32609,7620452.0
32610,6656388.0
32611,7548876.0
32612,4040529.0
32613,5910337.5
32614,10888685.0
32615,4340754.5
32616,5881702.5
32617,8296696.5
32618,6482356.0
32619,4131621.75
32620,7041109.5
32621,6212366.0
32622,17442994.0
32623,11371686.0
32624,14629642.0
32625,9718689.0
32626,7197946.5
32627,8021781.0
32628,7753277.5
32629,12394058.0
32630,6328577.0
32631,6062887.5
32632,6554152.5
32633,7038408.5
32634,6381657.0
32635,6188987.0
32636,4521742.0
32637,7997911.0
32638,6903428.0
32639,8746279.0
32640,5561133.5
32641,6707452.0
32642,6854859.0
32643,13533890.0
32644,7284448.0
32645,6486814.0
32646,6610524.0
32647,13025528.0
32648,7676265.5
32649,6934985.5
32650,8880352.0
32651,2220044.0
32652,10261960.0
32653,11373407.0
32654,5896517.0
32655,13409935.0
32656,4739734.0
32657,6583148.5
32658,7437279.0
32659,3871299.5
32660,6637858.5
32661,7618673.0
32662,14677357.0
32663,10217352.0
32664,10627498.0
32665,12656371.0
32666,7668229.0
32667,6497368.5
32668,6794625.0
32669,10371255.0
32670,7614823.5
32671,5923412.0
32672,4378922.5
32673,8685179.0
32674,5839050.0
32675,4929895.5
32676,6661785.5
32677,4462251.5
32678,9221287.0
32679,5063337.0
32680,21781248.0
32681,7061031.5
32682,5840540.0
32683,12866093.0
32684,7312480.0
32685,5375548.0
32686,6255043.5
32687,5465113.0
32688,6845466.0
32689,6363331.5
32690,7582018.5
32691,8370294.5
32692,12769608.0
32693,8071592.5
32694,7016019.5
32695,8784962.0
32696,3472359.25
32697,7415727.5
32698,6263210.5
32699,5783375.5
32700,9238873.0
32701,12218554.0
32702,14623069.0
32703,10034888.0
32704,10745544.0
32705,9649802.0
32706,5203045.5
32707,8885708.0
32708,6307273.5
32709,5192946.0
32710,11257816.0
32711,7468107.5
32712,8582283.0
32713,5486405.5
32714,8165844.5
32715,4191678.0
32716,4694295.0
32717,8172072.5
32718,8268718.5
32719,6184558.0
32720,5589330.5
32721,15811598.0
32722,6789496.0
32723,4565487.5
32724,7951985.0
32725,18294556.0
32726,5423516.0
32727,4440629.0
32728,9601819.0
32729,5536051.0
32730,9722736.0
32731,6040501.5
32732,5830262.5
32733,6979915.5
32734,4904453.0
32735,6857882.0
32736,4468801.5
32737,6024950.5
32738,8636618.0
32739,39618800.0
32740,5824281.0
32741,6489310.5
32742,15150858.0
32743,7620761.0
32744,11837463.0
32745,5723646.5
32746,12014164.0
32747,7398001.0
32748,4096416.0
32749,4036981.75
32750,9754698.0
32751,6993881.5
32752,36680692.0
32753,5162667.5
32754,8399393.0
32755,6791508.0
32756,6684509.5
32757,13636687.0
32758,6928824.5
32759,5959994.5
32760,5108619.5
32761,5240014.0
32762,8198850.5
32763,6342135.0
32764,6003541.5
32765,5612757.5
32766,8421375.0
32767,5528229.0
32768,6122443.5
32769,7098952.0
32770,6717812.0
32771,14647646.0
32772,15091804.0
32773,5969233.5
32774,5978652.5
32775,6043685.0
32776,6009544.0
32777,5205317.5
32778,6056089.0
32779,4457135.5
32780,7334219.0
32781,7730230.5
32782,6540980.5
32783,8786110.0
32784,11124279.0
32785,6423121.5
32786,5056613.5
32787,10832481.0
32788,4911741.0
32789,3463868.75
32790,4298942.0
32791,6171430.5
32792,6085189.0
32793,16350898.0
32794,1865336.5
32795,5511571.5
32796,5619505.5
32797,7254475.5
32798,8078630.5
32799,11782786.0
32800,4630834.0
32801,5796430.5
32802,7887144.0
32803,5108152.5
32804,10624232.0
32805,10521542.0
32806,5399646.0
32807,5417290.0
32808,5441449.5
32809,8759950.0
32810,5799041.0
32811,8711611.0
32812,5090618.0
32813,6697394.5
32814,4054185.75
32815,4067548.25
32816,3967465.25
32817,6189862.0
32818,8469268.0
32819,3806288.75
32820,5992883.5
32821,9952562.0
32822,6260871.0
32823,8899385.0
32824,6719730.0
32825,6645524.5
32826,10300864.0
32827,9157936.0
32828,4894574.5
32829,6354566.0
32830,5702264.0
32831,6446068.5
32832,3815521.5
32833,12739153.0
32834,11743247.0
32835,6095995.0
32836,5987569.0
32837,6180163.0
32838,4803908.0
32839,25517332.0
32840,7232831.0
32841,5734635.5
32842,7580097.0
32843,3960435.5
32844,5997166.0
32845,8776776.0
32846,12115995.0
32847,4125410.75
32848,12923180.0
32849,3940843.0
32850,8152945.5
32851,9632920.0
32852,4632146.5
32853,4937515.0
32854,8856909.0
32855,10045468.0
32856,5070575.0
32857,8317135.0
32858,3777460.25
32859,7198131.5
32860,7267181.5
32861,6220837.0
32862,7086669.5
32863,6774783.0
32864,7828181.5
32865,8919683.0
32866,3753441.0
32867,3601098.25
32868,10506914.0
32869,5743821.0
32870,5656361.0
32871,5212539.0
32872,9851808.0
32873,5262202.0
32874,4368134.0
32875,7670814.0
32876,7594012.0
32877,8863679.0
32878,11988586.0
32879,4666912.0
32880,8043232.0
32881,7988292.0
32882,7530797.5
32883,4341983.5
32884,6944348.0
32885,4810927.0
32886,4737380.5
32887,5548116.0
32888,8636935.0
32889,4193669.25
32890,5639273.5
32891,6720738.5
32892,5453820.5
32893,9254497.0
32894,6167838.0
32895,8652345.0
32896,6648048.0
32897,3538351.5
32898,12486979.0
32899,7137530.5
32900,6380609.0
32901,7737628.5
32902,8175040.5
32903,7247639.5
32904,11416792.0
32905,7017837.0
32906,6761551.5
32907,4857240.5
32908,7539701.5
32909,2972459.25
32910,7612609.5
32911,9944872.0
32912,6575728.5
32913,6970023.0
32914,5055419.0
32915,8191075.5
32916,11713906.0
32917,6631971.0
32918,11042451.0
32919,13821379.0
32920,5630346.0
32921,4717002.5
32922,4933861.5
32923,5458007.5
32924,2803324.25
32925,4015479.25
32926,3236979.0
32927,9648618.0
32928,9537393.0
32929,12324095.0
32930,5605389.5
32931,6318565.0
32932,5983975.0
32933,5891522.5
32934,4923015.0
32935,10601079.0
32936,3974229.0
32937,4834652.0
32938,8297692.0
32939,5140094.0
32940,7044486.0
32941,11111830.0
32942,7183320.5
32943,5857607.5
32944,5651242.0
32945,5739291.0
32946,7795125.5
32947,7653772.0
32948,15424105.0
32949,6788442.0
32950,4287006.5
32951,8646858.0
32952,8480381.0
32953,6952595.5
32954,7798465.5
32955,10698148.0
32956,6537659.5
32957,4857291.0
32958,11766902.0
32959,13050159.0
32960,6190720.5
32961,12010460.0
32962,5185076.5
32963,10108914.0
32964,4951799.0
32965,9729233.0
32966,7334808.5
32967,7435092.0
32968,6238567.0
32969,7201064.0
32970,6076891.0
32971,5856768.5
32972,6041594.0
32973,4757762.5
32974,7854106.0
32975,7577630.5
32976,6216818.5
32977,5597668.5
32978,6166788.5
32979,6036318.5
32980,4697601.0
32981,5906128.0
32982,6838057.5
32983,7871915.0
32984,5591407.5
32985,4275286.0
32986,7137446.0
32987,9071448.0
32988,6726271.5
32989,4327502.5
32990,10158201.0
32991,3777831.5
32992,6479682.5
32993,4622426.0
32994,3849452.0
32995,8274506.0
32996,7181782.0
32997,9882842.0
32998,22572166.0
32999,4616822.0
33000,6157957.0
33001,5249974.0
33002,5941369.5
33003,5265634.0
33004,7148555.0
33005,6667805.0
33006,13580469.0
33007,5608437.5
33008,3974855.0
33009,7913748.5
33010,5634727.0
33011,4774350.5
33012,5187860.0
33013,4034721.5
33014,6100029.5
33015,5173738.5
33016,4905777.0
33017,5659576.0
33018,6908721.5
33019,6678596.0
33020,6688814.5
33021,7135341.0
33022,6645857.5
33023,9231627.0
33024,17729826.0
33025,5392551.0
33026,6006230.0
33027,4454988.0
33028,7369828.5
33029,6604831.5
33030,8579686.0
33031,5047083.0
33032,10647653.0
33033,8321531.0
33034,4487601.5
33035,6888171.0
33036,5803886.0
33037,8088956.0
33038,7710236.0
33039,7523753.5
33040,14356990.0
33041,4292805.0
33042,10175888.0
33043,8126681.0
33044,5787133.0
33045,16319858.0
33046,7538275.5
33047,10280911.0
33048,9443080.0
33049,23365050.0
33050,9304795.0
33051,6531965.0
33052,11362787.0
33053,7928073.0
33054,4285975.5
33055,11049891.0
33056,5934122.0
33057,7626420.0
33058,6553265.0
33059,11220716.0
33060,4212971.5
33061,5063704.5
33062,7773595.5
33063,6839686.5
33064,6364089.5
33065,5704771.5
33066,9231926.0
33067,5870869.0
33068,8170904.0
33069,14492038.0
33070,10789801.0
33071,12124084.0
33072,5901435.0
33073,4003709.25
33074,15439567.0
33075,6238579.0
33076,8168470.5
33077,7303279.5
33078,5487796.5
33079,10154499.0
33080,7861532.5
33081,17975276.0
33082,10543228.0
33083,8031015.0
33084,5884546.5
33085,12657154.0
33086,12659827.0
33087,4058602.75
33088,4290329.0
33089,10443668.0
33090,8510453.0
33091,5445756.0
33092,6385231.0
33093,17871740.0
33094,5238019.5
33095,4588042.0
33096,9612561.0
33097,5621866.5
33098,6647881.5
33099,5403802.0
33100,6372405.5
33101,5727402.5
33102,6220160.5
33103,2609458.5
33104,4732395.0
33105,11331969.0
33106,5300092.0
33107,4243609.5
33108,13799977.0
33109,6245374.0
33110,6083833.0
33111,5663776.5
33112,5127770.0
33113,8017375.5
33114,5269799.0
33115,10149534.0
33116,6555447.5
33117,5268175.0
33118,14107508.0
33119,11560014.0
33120,3126637.25
33121,5864076.5
33122,5450727.5
33123,34782632.0
33124,4029870.0
33125,8075995.0
33126,5803763.5
33127,7791497.0
33128,5590356.5
33129,15061637.0
33130,8639362.0
33131,9365907.0
33132,4521309.0
33133,34169484.0
33134,8625489.0
33135,7015829.5
33136,6731051.0
33137,4674142.5
33138,14751902.0
33139,8066718.5
33140,7002600.5
33141,6891822.0
33142,8919766.0
33143,3793602.75
33144,4448485.0
33145,6619136.5
33146,6885379.5
33147,3843739.5
33148,6962198.0
33149,17289468.0
33150,5591203.5
33151,7016771.5
33152,17268558.0
33153,10383379.0
33154,7335506.0
33155,13705156.0
33156,8766363.0
33157,6481379.5
33158,16207149.0
33159,4433923.0
33160,4197941.5
33161,6774642.5
33162,9818985.0
33163,6054917.5
33164,6394707.0
33165,8165651.5
33166,5284998.0
33167,5702538.5
33168,8593370.0
33169,4586236.0
33170,6629954.0
33171,8754955.0
33172,11229569.0
33173,4542295.0
33174,6993758.5
33175,4034313.5
33176,5273879.0
33177,6780762.5
33178,7233319.5
33179,11807909.0
33180,5469958.0
33181,5916963.5
33182,5526134.0
33183,5353579.0
33184,5589620.5
33185,9007433.0
33186,5267213.0
33187,5935281.5
33188,7000406.5
33189,2953245.75
33190,5841831.5
33191,13312218.0
33192,9569637.0
33193,7533476.5
33194,5182853.5
33195,8355132.5
33196,5454937.0
33197,5045357.0
33198,5987113.5
33199,7669812.0
33200,3923589.5
33201,6240358.5
33202,11038911.0
33203,8401269.0
33204,6542222.5
33205,7453172.0
33206,6850754.0
33207,12778960.0
33208,9819800.0
33209,5870212.5
33210,2998935.75
33211,6855566.0
33212,6016427.5
33213,5120743.0
33214,8809248.0
33215,4770236.5
33216,4451940.5
33217,5157646.5
33218,4790196.5
33219,4119843.25
33220,7524521.0
33221,6849527.5
33222,5704394.5
33223,2027776.625
33224,12422301.0
33225,8744572.0
33226,5657060.0
33227,4216313.0
33228,4535396.5
33229,7042554.5
33230,7296124.0
33231,7929239.5
33232,7894759.0
33233,10112124.0
33234,15712198.0
33235,6961005.0
33236,7880827.0
33237,15758170.0
33238,9923686.0
33239,5899898.5
33240,7503786.0
33241,6933923.5
33242,5327479.0
33243,4408658.5
33244,12142921.0
33245,7471273.0
33246,7380079.5
33247,4527441.5
33248,11629621.0
33249,17308354.0
33250,14397994.0
33251,8234964.5
33252,10832772.0
33253,6842888.0
33254,4392885.0
33255,8412332.0
33256,9010219.0
33257,6173565.5
33258,29497002.0
33259,5911689.0
33260,5753976.0
33261,8305070.0
33262,7311401.5
33263,6889900.0
33264,8296690.5
33265,10702870.0
33266,6963786.5
33267,5959066.5
33268,6363893.0
33269,12313964.0
33270,3793168.5
33271,5745351.5
33272,6501800.0
33273,7963451.0
33274,7404410.0
33275,8072972.5
33276,14842944.0
33277,9118042.0
33278,4180381.25
33279,6997918.5
33280,5475077.0
33281,6548394.5
33282,7577390.5
33283,6335967.5
33284,6456790.0
33285,11704219.0
33286,5469345.5
33287,4116345.25
33288,12377333.0
33289,5475900.5
33290,8639301.0
33291,5704983.0
33292,8384455.5
33293,6445156.0
33294,5861345.5
33295,4897791.0
33296,4336523.0
33297,7632411.5
33298,8835536.0
33299,14130616.0
33300,3981258.25
33301,8856957.0
33302,4452432.5
33303,10626657.0
33304,13075250.0
33305,6286180.5
33306,6999630.0
33307,10225131.0
33308,7094868.0
33309,6655036.5
33310,17316186.0
33311,6243481.5
33312,4994315.5
33313,5874138.0
33314,8753684.0
33315,7108053.5
33316,7508235.0
33317,8348192.0
33318,7486019.0
33319,6647600.5
33320,10605637.0
33321,6093239.5
33322,5074520.5
33323,8670158.0
33324,11874462.0
33325,9938092.0
33326,7273116.0
33327,5947068.0
33328,7297444.5
33329,10029461.0
33330,3542898.5
33331,21911402.0
33332,4592033.5
33333,11668407.0
33334,6304356.0
33335,12697114.0
33336,9760372.0
33337,4316828.0
33338,9834984.0
33339,5665689.5
33340,8284825.0
33341,8483407.0
33342,22205770.0
33343,6782552.0
33344,5658483.0
33345,6532742.5
33346,16032920.0
33347,15768733.0
33348,5322882.5
33349,5948078.0
33350,4875313.5
33351,11833134.0
33352,5708896.5
33353,7398497.0
33354,6013330.5
33355,4775163.0
33356,7238259.5
33357,9779115.0
33358,2851232.75
33359,10914369.0
33360,4761799.0
33361,10652081.0
33362,2911892.25
33363,6972393.5
33364,5216643.5
33365,9050250.0
33366,13811211.0
33367,6066867.0
33368,10952256.0
33369,7990806.5
33370,4794232.5
33371,5824417.5
33372,5373305.5
33373,6435930.0
33374,6769866.5
33375,6463330.0
33376,5573039.0
33377,5823987.5
33378,23180758.0
33379,5223794.0
33380,8074318.5
33381,6909954.0
33382,4409258.0
33383,5891126.5
33384,8872156.0
33385,1870026.625
33386,14045944.0
33387,8091998.5
33388,8237441.0
33389,4460027.5
33390,7751419.5
33391,5872839.0
33392,14639528.0
33393,4588808.5
33394,5825181.5
33395,8740564.0
33396,5743874.5
33397,7198210.5
33398,5882692.0
33399,10191050.0
33400,22703246.0
33401,10409045.0
33402,3718257.25
33403,7500330.5
33404,10148060.0
33405,10612314.0
33406,4888591.0
33407,7290840.5
33408,10320091.0
33409,8616395.0
33410,7045858.5
33411,5770049.0
33412,12269553.0
33413,5887341.0
33414,8250855.5
33415,18314842.0
33416,11564600.0
33417,6503456.5
33418,7616393.0
33419,7929506.5
33420,11523170.0
33421,8175609.0
33422,8301543.0
33423,3037971.5
33424,8488803.0
33425,7022160.0
33426,7598378.0
33427,17334036.0
33428,3977118.5
33429,4477328.5
33430,4685029.5
33431,4515959.0
33432,5697725.5
33433,6296009.5
33434,7071958.5
33435,8655405.0
33436,5848098.0
33437,5223905.5
33438,5176378.0
33439,3455251.75
33440,6085470.5
33441,5039707.0
33442,9359615.0
33443,7377890.0
33444,14181078.0
33445,4526805.5
33446,8185836.5
33447,3460784.0
33448,7292118.0
33449,11443102.0
33450,6176073.0
33451,15056390.0
33452,10762130.0
33453,5126545.0
33454,5737637.5
33455,6415092.5
33456,5101175.5
33457,5750663.0
33458,4472763.0
33459,23162132.0
33460,12131003.0
33461,11190626.0
33462,7882528.0
33463,4750873.5
33464,15764787.0
33465,5235397.0
33466,4626309.5
33467,5523694.0
33468,4134118.0
33469,11332324.0
33470,6463045.5
33471,2091206.625
33472,10482457.0
33473,7018389.0
33474,5191322.5
33475,3677743.5
33476,6465905.0
33477,7758524.0
33478,6426929.0
33479,10773879.0
33480,7395018.0
33481,8081897.0
33482,4956553.5
33483,8546585.0
33484,7335283.0
33485,16838904.0
33486,14636680.0
33487,5751517.5
33488,13542347.0
33489,12091920.0
33490,12967190.0
33491,8242496.5
33492,7337636.0
33493,7539164.5
33494,6930675.0
33495,10333526.0
33496,6845834.5
33497,10841702.0
33498,7286061.0
33499,7959569.5
33500,5581062.5
33501,8778208.0
33502,5027638.0
33503,8319528.0
33504,11116187.0
33505,7110105.0
33506,12372859.0
33507,7816740.5
33508,5706206.0
33509,5740181.5
33510,8329375.5
33511,6639350.5
33512,6079715.5
33513,18003182.0
33514,4430123.5
33515,4440593.5
33516,5023516.0
33517,8082359.5
33518,7801367.5
33519,7111770.5
33520,5905353.5
33521,7575011.0
33522,4237851.0
33523,6965793.0
33524,6237165.0
33525,8254186.0
33526,10487621.0
33527,7638945.0
33528,6953339.0
33529,4882526.0
33530,6186998.5
33531,6006738.0
33532,4730010.0
33533,6915253.5
33534,4608312.5
33535,9016539.0
33536,7774289.0
33537,3920917.0
33538,8453073.0
33539,9384849.0
33540,10067697.0
33541,15315750.0
33542,25440858.0
33543,10897850.0
33544,6203737.5
33545,8913387.0
33546,5751517.5
33547,8289808.0
33548,8261303.0
33549,9632175.0
33550,15243744.0
33551,8743965.0
33552,7484617.0
33553,4988142.5
33554,9000131.0
33555,15578837.0
33556,4972593.5
33557,10113980.0
33558,30252888.0
33559,8859751.0
33560,5220346.5
33561,2160473.75
33562,7688056.5
33563,7141255.5
33564,5918274.5
33565,6171076.5
33566,8615399.0
33567,9607433.0
33568,1769332.5
33569,5748417.5
33570,10632481.0
33571,2882558.0
33572,7197827.5
33573,4039732.0
33574,7983999.5
33575,6044024.0
33576,4930092.0
33577,8270893.0
33578,13007298.0
33579,9549042.0
33580,8667826.0
33581,7394203.5
